ahe,year,bachelor,female,age
8.79120922088623,2008,0,0,25
8.173076629638672,2008,1,1,28
35.37548065185547,2008,0,0,29
38.46154022216797,2008,1,0,34
5.769230842590332,2008,0,1,32
15,2008,0,1,30
6.730769157409668,2008,1,1,26
27.47252655029297,2008,1,1,25
22.115385055541992,2008,1,1,34
11.538461685180664,2008,0,1,30
19.230770111083984,2008,1,0,26
13.516483306884766,2008,1,0,28
32.0512809753418,2008,1,1,34
20.512821197509766,2008,1,1,27
24.038461685180664,2008,1,1,29
12.019230842590332,2008,0,0,29
35.769229888916016,2008,1,1,34
20.83333396911621,2008,1,0,30
6.593406677246094,2008,0,0,31
62.5,2008,1,1,31
7.211538314819336,2008,1,0,34
55.28845977783203,2008,1,1,29
3.5256409645080566,2008,0,0,27
19.230770111083984,2008,0,1,26
9.615385055541992,2008,0,0,25
10.98901081085205,2008,0,0,28
39.42307662963867,2008,0,0,34
32.693267822265625,2008,1,1,34
20.748987197875977,2008,0,1,34
25.940383911132812,2008,1,0,29
21.923076629638672,2008,0,0,28
31.25,2008,1,0,32
17.30769157409668,2008,0,1,30
44.230770111083984,2008,1,0,33
14.423076629638672,2008,0,1,33
21.153846740722656,2008,1,0,34
7.211538314819336,2008,0,1,32
19.230770111083984,2008,0,1,28
16.826923370361328,2008,0,1,28
16.826923370361328,2008,0,0,31
32.69230651855469,2008,1,0,30
55.28845977783203,2008,1,1,32
32.69230651855469,2008,1,0,25
9.615385055541992,2008,0,1,33
5.9004807472229,2008,0,1,27
25,2008,0,0,34
14.423076629638672,2008,0,0,34
19.78022003173828,2008,0,0,32
32.478633880615234,2008,0,0,33
14.423076629638672,2008,1,1,34
5.128205299377441,2008,0,0,28
8.65384578704834,2008,0,0,28
30.913461685180664,2008,1,1,33
24.615385055541992,2008,1,0,31
16.826923370361328,2008,1,1,27
9.40170955657959,2008,0,0,32
12.019230842590332,2008,0,0,28
11.85897445678711,2008,0,1,32
10.769230842590332,2008,1,1,27
14.423076629638672,2008,1,0,29
13.461538314819336,2008,0,0,33
8.5,2008,0,1,26
36.05769348144531,2008,1,0,30
25,2008,1,0,32
19.230770111083984,2008,1,0,26
28.846153259277344,2008,0,0,32
20.19230842590332,2008,0,0,30
8.241758346557617,2008,0,0,30
16.826923370361328,2008,1,1,31
20.329669952392578,2008,1,0,32
5.074786186218262,2008,1,1,30
10.576923370361328,2008,0,0,28
24.125873565673828,2008,0,0,32
19.230770111083984,2008,0,0,28
17.788461685180664,2008,1,1,27
5.288461685180664,2008,0,0,27
6.730769157409668,2008,1,1,25
13.186813354492188,2008,0,1,26
11.538461685180664,2008,1,0,32
15.384614944458008,2008,1,1,33
16.239316940307617,2008,1,0,31
5.288461685180664,2008,0,0,31
43.269229888916016,2008,0,0,31
17.788461685180664,2008,1,1,34
38.46154022216797,2008,1,0,30
25,2008,1,0,26
11.181573867797852,2008,0,0,32
14.904808044433594,2008,1,1,32
33.47578430175781,2008,0,0,34
11.057692527770996,2008,0,0,30
27.45098114013672,2008,1,0,32
17.30769157409668,2008,1,0,30
17.69230842590332,2008,0,0,27
19.230770111083984,2008,1,1,30
16.826923370361328,2008,1,1,28
16.826923370361328,2008,1,0,29
22.115385055541992,2008,1,0,33
42.86859130859375,2008,0,0,25
20.19230842590332,2008,1,0,29
28.13390350341797,2008,0,0,25
13.942307472229004,2008,0,1,31
7.211538314819336,2008,0,0,32
8.854166984558105,2008,1,0,32
6.730769157409668,2008,0,0,30
23.55769157409668,2008,1,0,27
27.77777862548828,2008,1,1,26
25.961538314819336,2008,1,0,25
19.711538314819336,2008,1,1,31
9.134614944458008,2008,0,0,31
3.846153736114502,2008,0,1,31
4.048583030700684,2008,0,1,27
12.836538314819336,2008,1,0,31
19.230770111083984,2008,0,0,31
8.65384578704834,2008,0,1,25
24.58791160583496,2008,1,0,34
17.30769157409668,2008,0,0,34
16.483516693115234,2008,0,1,26
15.384614944458008,2008,0,1,29
15,2008,0,0,31
27.47252655029297,2008,0,0,30
14.423076629638672,2008,1,0,26
33.653846740722656,2008,1,0,33
12.019230842590332,2008,0,0,32
14.102563858032227,2008,1,1,28
11.217948913574219,2008,0,0,31
11.094674110412598,2008,1,1,32
10.03365421295166,2008,0,0,28
4.567307472229004,2008,0,0,25
32.5,2008,0,0,30
23.31730842590332,2008,1,0,33
8.65384578704834,2008,0,0,25
29.56730842590332,2008,0,0,26
31.836761474609375,2008,1,0,34
58.894229888916016,2008,1,0,32
5.917159557342529,2008,0,1,29
28.846153259277344,2008,1,0,31
9.134614944458008,2008,1,1,31
17.751480102539062,2008,0,0,34
14.423076629638672,2008,1,1,31
21.634614944458008,2008,0,0,32
13.22115421295166,2008,0,0,33
21.634614944458008,2008,0,0,29
5.480769157409668,2008,1,1,34
6.25,2008,0,1,25
6.25,2008,0,0,30
13.701923370361328,2008,1,0,26
19.230770111083984,2008,0,0,34
12.019230842590332,2008,0,0,30
7.6932692527771,2008,0,0,30
6.25,2008,0,0,25
8.65384578704834,2008,0,1,27
10,2008,0,0,31
11.538461685180664,2008,0,0,30
14.423076629638672,2008,0,0,30
11.298076629638672,2008,0,0,25
13.22115421295166,2008,0,0,32
7.211538314819336,2008,0,0,27
8.65384578704834,2008,0,1,29
16.826923370361328,2008,0,0,25
22.115385055541992,2008,1,0,30
9.615385055541992,2008,0,0,25
8.65384578704834,2008,0,0,34
21.153846740722656,2008,1,0,26
15.384614944458008,2008,1,1,34
23.31730842590332,2008,1,0,26
14.5,2008,1,0,26
55.2373161315918,2008,1,0,32
19.230770111083984,2008,1,1,27
25.480770111083984,2008,1,0,26
31.25,2008,1,0,33
35.57692337036133,2008,1,1,31
6,2008,0,1,28
57.69230651855469,2008,1,1,28
13.736263275146484,2008,0,0,29
23.31730842590332,2008,1,1,31
5.769230842590332,2008,0,0,25
15.865385055541992,2008,1,1,30
15.384614944458008,2008,0,1,32
20.673076629638672,2008,1,1,31
16.826923370361328,2008,1,1,27
42.735042572021484,2008,1,1,34
19.230770111083984,2008,1,1,31
9.615385055541992,2008,0,1,31
11.057692527770996,2008,1,1,32
34.80769348144531,2008,1,0,33
4.94505500793457,2008,0,1,26
9.615385055541992,2008,0,0,34
15.384614944458008,2008,1,1,34
43.269229888916016,2008,1,0,27
23.076923370361328,2008,0,0,32
12.237762451171875,2008,0,0,26
19.227041244506836,2008,1,1,28
11.538461685180664,2008,0,0,28
9.615385055541992,2008,1,1,26
15.734265327453613,2008,1,0,27
13.461538314819336,2008,0,1,32
19.711538314819336,2008,1,1,28
19.230770111083984,2008,1,1,27
14.423076629638672,2008,0,0,25
19.230770111083984,2008,0,0,28
19.5,2008,1,0,29
13.181818008422852,2008,1,1,30
9.615385055541992,2008,0,0,27
9.615385055541992,2008,0,1,26
12.637362480163574,2008,0,0,26
13.461538314819336,2008,0,0,25
7.692307472229004,2008,0,1,26
17.94871711730957,2008,1,0,27
10.606060981750488,2008,1,0,33
25,2008,1,0,33
20.673076629638672,2008,1,1,33
31.25,2008,1,1,31
19.230770111083984,2008,1,0,31
27.403846740722656,2008,1,1,30
7.692307472229004,2008,1,0,29
13.461538314819336,2008,0,0,33
13.942307472229004,2008,0,1,34
14.423076629638672,2008,0,0,29
19.230770111083984,2008,1,0,34
10.576923370361328,2008,0,0,31
8.01282024383545,2008,0,1,26
18.75,2008,1,0,30
14.423076629638672,2008,1,0,29
13.942307472229004,2008,0,1,27
18.681318283081055,2008,1,0,25
7.692307472229004,2008,0,0,28
21.634614944458008,2008,1,0,33
16.56804656982422,2008,0,0,29
6.072874546051025,2008,1,1,27
23.504274368286133,2008,1,0,30
19.230770111083984,2008,1,0,27
20,2008,0,0,33
26.04166603088379,2008,0,1,30
9,2008,0,1,30
13.469388008117676,2008,0,0,29
12.019230842590332,2008,0,1,28
19.711538314819336,2008,0,0,32
16.346153259277344,2008,0,1,28
17.30769157409668,2008,0,0,25
13.461538314819336,2008,1,0,28
9.615385055541992,2008,0,0,32
17.30769157409668,2008,1,0,29
15.384614944458008,2008,0,1,27
25,2008,1,0,32
16.826923370361328,2008,1,1,32
19.230770111083984,2008,1,1,29
31.730770111083984,2008,1,0,34
28.846153259277344,2008,1,0,30
19.230770111083984,2008,0,0,32
20.19230842590332,2008,1,1,32
23.076923370361328,2008,1,0,31
19.951923370361328,2008,1,1,27
12.571428298950195,2008,0,0,29
14.285714149475098,2008,0,0,26
11.299038887023926,2008,0,1,31
13.461538314819336,2008,0,0,29
14.423076629638672,2008,1,1,27
19.230770111083984,2008,1,0,29
13.461538314819336,2008,1,1,27
51.28205108642578,2008,1,0,32
14.90384578704834,2008,0,0,27
28.846153259277344,2008,1,1,25
38.46154022216797,2008,1,0,26
12.980769157409668,2008,0,1,28
15.478424072265625,2008,1,1,27
12.019230842590332,2008,0,1,30
17.788461685180664,2008,0,1,31
4.807692527770996,2008,0,1,31
10.355030059814453,2008,1,1,28
15.384614944458008,2008,0,0,34
12.019230842590332,2008,0,0,33
15.384614944458008,2008,0,1,31
30.982906341552734,2008,1,1,30
21.153846740722656,2008,0,0,33
13.986014366149902,2008,1,0,34
9.615385055541992,2008,0,0,32
13.076923370361328,2008,1,0,25
15.384614944458008,2008,0,1,30
19.230770111083984,2008,0,0,30
14.423076629638672,2008,1,1,30
32.0512809753418,2008,1,0,29
20.673076629638672,2008,0,0,28
16.346153259277344,2008,1,1,28
16.826923370361328,2008,1,0,28
11.15384578704834,2008,1,0,34
13.942307472229004,2008,1,1,31
14.529914855957031,2008,0,0,29
32.69230651855469,2008,1,0,30
13.461538314819336,2008,1,1,25
33.760684967041016,2008,1,0,25
40.86538314819336,2008,1,1,29
17.14285659790039,2008,1,0,25
24.038461685180664,2008,1,1,25
22,2008,0,0,29
17.788461685180664,2008,1,0,27
17.788461685180664,2008,1,1,26
21.634614944458008,2008,1,1,33
16.826923370361328,2008,1,1,31
22.596153259277344,2008,1,1,28
21.634614944458008,2008,0,0,29
38.46154022216797,2008,0,0,30
5.769230842590332,2008,0,0,32
6,2008,0,0,34
7.800000190734863,2008,0,1,32
14.90384578704834,2008,1,1,29
11.538461685180664,2008,0,0,30
14.399999618530273,2008,0,0,30
17.30769157409668,2008,0,0,28
16.239316940307617,2008,0,0,29
12.820512771606445,2008,1,1,25
10.09615421295166,2008,0,1,29
8.5,2008,1,0,33
15.144230842590332,2008,0,1,25
11.094674110412598,2008,1,1,34
11.965811729431152,2008,1,1,25
14.90384578704834,2008,0,0,34
14.90384578704834,2008,1,1,30
7.692307472229004,2008,0,0,31
19.230770111083984,2008,1,1,28
13.17016315460205,2008,1,0,30
14.0625,2008,1,1,27
12.000506401062012,2008,0,1,25
20.2429141998291,2008,0,1,31
10.9375,2008,0,1,32
18.028846740722656,2008,0,0,29
24.038461685180664,2008,1,1,25
16.826923370361328,2008,0,0,28
7.692307472229004,2008,0,0,28
11.538461685180664,2008,0,1,34
11.538461685180664,2008,0,0,33
22,2008,0,0,31
32.02614212036133,2008,1,0,32
32.21154022216797,2008,0,1,25
21.634614944458008,2008,1,0,25
6.25,2008,0,1,30
8,2008,0,1,27
16.0256404876709,2008,0,0,26
9.615385055541992,2008,1,0,30
11.25,2008,0,1,34
38.06089782714844,2008,1,0,33
6.868131637573242,2008,1,1,26
14.053254127502441,2008,0,0,25
52.88461685180664,2008,1,0,33
18.75,2008,1,0,27
12.286324501037598,2008,0,1,25
23.504274368286133,2008,0,0,32
17.788461685180664,2008,0,0,33
7.6932692527771,2008,0,0,32
43.27019119262695,2008,1,1,31
18.750961303710938,2008,1,1,32
11.057692527770996,2008,0,0,28
10.576923370361328,2008,0,1,26
16.826923370361328,2008,1,1,26
23.076923370361328,2008,0,0,25
14.711538314819336,2008,0,0,32
19.278846740722656,2008,0,0,29
36.05769348144531,2008,0,1,30
11.538461685180664,2008,0,1,31
28.13390350341797,2008,0,0,28
16.826923370361328,2008,0,1,28
8.65384578704834,2008,1,1,27
24.038461685180664,2008,0,0,34
28.846153259277344,2008,0,0,28
15.384614944458008,2008,0,0,29
9,2008,0,1,28
21.033653259277344,2008,1,1,28
12.019230842590332,2008,0,1,28
8.241758346557617,2008,0,1,32
56.730770111083984,2008,1,0,29
10,2008,0,0,32
4.32692289352417,2008,0,0,26
8.241758346557617,2008,0,0,32
11.539422988891602,2008,0,1,27
4.94505500793457,2008,0,0,33
12.019230842590332,2008,0,1,32
16.826923370361328,2008,1,1,27
16.009614944458008,2008,1,1,26
22.115385055541992,2008,1,1,30
14.369231224060059,2008,0,0,28
8.173076629638672,2008,0,0,29
14.335664749145508,2008,1,0,26
18.77289390563965,2008,1,0,28
12.019230842590332,2008,0,0,29
2.692307710647583,2008,0,1,27
11.923076629638672,2008,0,0,26
19.230770111083984,2008,0,1,34
16.826923370361328,2008,0,0,25
20.44230842590332,2008,0,0,34
29.700855255126953,2008,1,1,30
21.634614944458008,2008,0,0,30
8.65384578704834,2008,0,1,33
15.865385055541992,2008,0,0,34
21.634614944458008,2008,1,1,33
16.25,2008,1,1,27
6.639194011688232,2008,1,0,27
12.5,2008,0,1,33
16.826923370361328,2008,0,1,31
15.384614944458008,2008,0,1,29
36.05769348144531,2008,1,0,31
10.576923370361328,2008,1,0,31
19.230770111083984,2008,1,1,28
19.230770111083984,2008,1,1,28
20.19230842590332,2008,0,0,28
13.461538314819336,2008,1,0,28
19.230770111083984,2008,0,0,27
19.230770111083984,2008,1,0,29
39.230770111083984,2008,1,0,26
13.770242691040039,2008,0,0,30
5.829121112823486,2008,0,1,29
10.576923370361328,2008,0,0,28
13.461538314819336,2008,0,0,33
9.134614944458008,2008,0,1,27
17.30769157409668,2008,0,0,34
22.30769157409668,2008,1,1,32
3.365384578704834,2008,0,1,31
21.634614944458008,2008,1,1,29
36.05769348144531,2008,1,0,28
32.0512809753418,2008,1,1,30
15.384614944458008,2008,0,0,29
19.230770111083984,2008,1,1,25
67.30769348144531,2008,1,1,25
30.769229888916016,2008,1,0,27
12.820512771606445,2008,0,0,34
17.30769157409668,2008,0,1,27
13.461538314819336,2008,1,1,31
12.5,2008,0,1,27
17.30769157409668,2008,0,1,27
15.384614944458008,2008,1,1,28
20.673076629638672,2008,1,1,26
11.298076629638672,2008,0,0,34
7.692307472229004,2008,0,1,25
7.692307472229004,2008,0,0,25
28.846153259277344,2008,0,0,31
8.65384578704834,2008,0,0,31
24.038461685180664,2008,1,0,30
28.846153259277344,2008,1,0,29
7.211538314819336,2008,0,0,33
18.269229888916016,2008,1,0,25
14.90384578704834,2008,1,1,25
23.076923370361328,2008,1,1,30
21.153846740722656,2008,1,0,25
16.0256404876709,2008,1,1,27
33.653846740722656,2008,1,0,26
22.115385055541992,2008,1,1,29
26.44230842590332,2008,1,0,34
37.5,2008,1,0,32
32.0512809753418,2008,1,0,31
25,2008,1,1,29
11.538461685180664,2008,0,1,32
19.230770111083984,2008,0,0,27
26.44230842590332,2008,0,0,25
19.230770111083984,2008,1,0,26
24.038461685180664,2008,1,0,25
23.076923370361328,2008,1,0,26
10,2008,0,0,28
19.230770111083984,2008,1,1,30
23.076923370361328,2008,1,1,25
13.461538314819336,2008,0,0,32
14.423076629638672,2008,1,1,31
10.98901081085205,2008,0,0,27
10,2008,0,0,26
26.44230842590332,2008,1,0,34
22.69230842590332,2008,1,0,29
16.826923370361328,2008,1,1,25
32.69230651855469,2008,1,0,28
13.461538314819336,2008,0,0,30
13.461538314819336,2008,1,1,31
17.15176773071289,2008,0,0,32
17.30769157409668,2008,1,1,26
18.269229888916016,2008,1,0,33
36.29807662963867,2008,1,0,34
12.5,2008,0,1,26
10.683760643005371,2008,0,1,26
19.230770111083984,2008,1,1,33
17.788461685180664,2008,1,1,27
15.384614944458008,2008,0,0,32
16.826923370361328,2008,1,1,32
14.423076629638672,2008,0,1,33
7.211538314819336,2008,1,0,26
33.653846740722656,2008,1,0,31
14.423076629638672,2008,0,0,33
36.05769348144531,2008,1,0,27
13.986014366149902,2008,0,0,33
16.826923370361328,2008,0,0,34
10.576923370361328,2008,0,0,25
12.5,2008,0,1,26
14.102563858032227,2008,1,1,32
36.53845977783203,2008,1,0,34
17.30769157409668,2008,1,1,34
22.22222137451172,2008,1,0,25
30,2008,1,0,34
14.423076629638672,2008,1,1,34
31.882591247558594,2008,1,0,33
10.576923370361328,2008,0,0,30
10.576923370361328,2008,0,1,27
8.119658470153809,2008,0,0,25
23.504274368286133,2008,1,0,28
23.076923370361328,2008,0,0,27
25.961538314819336,2008,1,1,34
48.07692337036133,2008,1,0,34
12.019230842590332,2008,0,1,29
5,2008,0,1,25
27.77777862548828,2008,0,0,33
12.5,2008,0,0,26
13.894230842590332,2008,0,0,30
22.115385055541992,2008,1,1,34
18.173076629638672,2008,0,0,34
11.923076629638672,2008,0,0,28
13.461538314819336,2008,0,0,27
7.692307472229004,2008,0,0,32
18,2008,0,0,31
11.11111068725586,2008,0,0,27
11.25,2008,0,1,31
14.663461685180664,2008,1,0,30
11.25,2008,1,1,27
6.991164207458496,2008,0,1,25
8.406923294067383,2008,0,1,30
13.14102554321289,2008,1,1,34
16.399999618530273,2008,1,0,33
20.299144744873047,2008,1,1,31
11.298076629638672,2008,0,0,25
18.269229888916016,2008,1,0,29
13.979591369628906,2008,1,1,30
6.955810070037842,2008,0,1,29
27.243589401245117,2008,1,0,32
14.091350555419922,2008,0,0,27
12.820512771606445,2008,0,0,25
10.09615421295166,2008,0,1,29
12.019230842590332,2008,0,0,31
9.40170955657959,2008,0,0,26
8.65384578704834,2008,0,1,30
8.174038887023926,2008,0,0,33
14.423076629638672,2008,0,1,31
15.384614944458008,2008,0,1,34
4.662004470825195,2008,1,1,29
6.25,2008,0,1,28
4.591836929321289,2008,0,1,26
21.634614944458008,2008,0,0,29
6.82692289352417,2008,0,1,25
16.826923370361328,2008,0,0,29
24.037981033325195,2008,0,0,26
25.64102554321289,2008,0,0,30
14.423076629638672,2008,0,1,30
11.538461685180664,2008,0,0,33
14.230769157409668,2008,1,0,31
15.384614944458008,2008,0,1,27
11.094674110412598,2008,1,1,26
17.71255111694336,2008,1,1,28
24.038461685180664,2008,1,0,25
13.461538314819336,2008,0,0,27
19.230770111083984,2008,1,1,33
8.65384578704834,2008,0,1,27
6.61057710647583,2008,1,0,31
21.678321838378906,2008,1,0,30
33.653846740722656,2008,1,0,29
22.596153259277344,2008,1,1,32
12.5,2008,0,1,34
16.66666603088379,2008,0,0,29
19.230770111083984,2008,0,0,32
19.230770111083984,2008,0,0,28
18.125,2008,0,1,25
19.711538314819336,2008,1,1,27
16.826923370361328,2008,0,0,32
12.747252464294434,2008,0,1,32
31.25,2008,1,0,27
12.019230842590332,2008,0,1,26
24.038461685180664,2008,0,0,27
17.788461685180664,2008,1,1,28
9.7302885055542,2008,0,0,25
23.55769157409668,2008,0,0,25
18.639053344726562,2008,1,0,33
38.46154022216797,2008,1,0,32
23.931623458862305,2008,1,1,28
28.321678161621094,2008,1,0,31
16.827884674072266,2008,1,1,34
11.538461685180664,2008,0,0,27
29.572649002075195,2008,1,0,33
19.230770111083984,2008,1,1,30
18.269229888916016,2008,1,1,25
14.328808784484863,2008,0,1,32
12.980769157409668,2008,0,1,34
14.230769157409668,2008,0,0,34
23.076923370361328,2008,1,1,32
19.230770111083984,2008,0,0,27
35.71428680419922,2008,0,1,27
22.115385055541992,2008,1,1,34
19.230770111083984,2008,0,0,29
10.576923370361328,2008,0,1,28
12.820512771606445,2008,0,0,28
15.064102172851562,2008,0,0,30
28.846153259277344,2008,1,0,26
6.009615421295166,2008,0,1,26
20.19230842590332,2008,1,1,33
12.019230842590332,2008,1,1,28
16.826923370361328,2008,1,0,32
8.65384578704834,2008,1,1,30
14.423076629638672,2008,0,1,27
12.019230842590332,2008,0,0,26
31.25,2008,1,0,30
2.0512821674346924,2008,0,1,30
16.714881896972656,2008,0,0,27
12.02019214630127,2008,1,0,27
13.701923370361328,2008,0,0,33
13.877884864807129,2008,1,1,29
9.75,2008,0,0,32
9.230769157409668,2008,0,0,27
4.273504257202148,2008,0,0,29
34.72222137451172,2008,1,1,29
21.634614944458008,2008,1,0,26
11.85897445678711,2008,0,0,29
11.538461685180664,2008,0,1,32
19.230770111083984,2008,0,0,28
40.86538314819336,2008,1,0,29
15.451894760131836,2008,1,1,28
24.038461685180664,2008,0,1,34
21.875,2008,1,1,28
30.048076629638672,2008,1,1,31
11.057692527770996,2008,0,1,32
16.827884674072266,2008,0,1,33
19.711538314819336,2008,0,1,32
10,2008,1,1,29
19.230770111083984,2008,1,1,30
7.5,2008,0,1,34
24.038461685180664,2008,1,1,28
9.134614944458008,2008,0,0,34
8.173076629638672,2008,0,1,32
16.826923370361328,2008,0,0,34
12.019230842590332,2008,0,1,31
12.019230842590332,2008,0,0,31
9.615385055541992,2008,0,0,31
11.057692527770996,2008,0,0,33
16.826923370361328,2008,1,1,25
14.423076629638672,2008,0,1,33
9.615385055541992,2008,0,0,34
15.224358558654785,2008,1,0,29
9.615385055541992,2008,1,1,25
21.634614944458008,2008,1,1,31
48.07692337036133,2008,1,1,32
19.230770111083984,2008,0,0,34
9.615385055541992,2008,0,1,30
14.95726490020752,2008,1,1,32
5.769230842590332,2008,0,1,25
9.615385055541992,2008,1,0,28
7.692307472229004,2008,0,0,28
24.038461685180664,2008,1,1,30
11.057692527770996,2008,0,1,30
12.019230842590332,2008,0,0,34
8.65384578704834,2008,1,0,33
14.90384578704834,2008,0,0,32
26.44230842590332,2008,0,1,32
19.230770111083984,2008,1,0,26
10,2008,0,0,27
12.019230842590332,2008,1,1,34
28.846153259277344,2008,1,0,34
41.346153259277344,2008,1,1,34
5.769230842590332,2008,0,1,31
9.615385055541992,2008,1,1,33
28.846153259277344,2008,1,1,31
32.0512809753418,2008,1,0,29
18.269229888916016,2008,1,0,33
18.491125106811523,2008,1,0,33
7.211538314819336,2008,0,1,34
9.861932754516602,2008,0,1,29
12.019230842590332,2008,1,0,25
9.40170955657959,2008,1,1,30
38.46154022216797,2008,1,0,34
45.19230651855469,2008,0,0,34
19.230770111083984,2008,1,1,31
15,2008,0,1,26
24,2008,1,0,31
13.75,2008,1,1,29
26.923076629638672,2008,0,0,30
14.423076629638672,2008,1,1,29
9.230769157409668,2008,0,1,31
9.518259048461914,2008,0,0,31
10.576923370361328,2008,0,0,33
20.19230842590332,2008,0,1,30
30.769229888916016,2008,0,0,25
12.019230842590332,2008,0,0,27
16.25,2008,1,0,32
36.05769348144531,2008,1,0,30
52.08333206176758,2008,0,0,33
27.47252655029297,2008,1,1,26
27.884614944458008,2008,1,0,26
28.846153259277344,2008,1,0,32
33.653846740722656,2008,1,1,25
29.56730842590332,2008,1,0,26
12.5,2008,0,0,31
23.076923370361328,2008,0,0,29
16.971153259277344,2008,0,1,30
45.19230651855469,2008,1,0,33
7.692307472229004,2008,0,1,30
27.47252655029297,2008,0,0,32
19.230770111083984,2008,0,1,28
19.230770111083984,2008,0,0,31
22.115385055541992,2008,1,0,32
14.423076629638672,2008,1,1,31
16.826923370361328,2008,1,1,30
14.95726490020752,2008,1,0,27
14.423076629638672,2008,0,0,34
14.423076629638672,2008,0,0,28
20.384614944458008,2008,0,0,33
15.480769157409668,2008,0,1,28
9.615385055541992,2008,0,1,27
20.871795654296875,2008,0,0,34
21.634614944458008,2008,1,0,32
11.538461685180664,2008,1,1,31
6.372115612030029,2008,0,1,28
9.615385055541992,2008,0,0,34
8.65384578704834,2008,0,0,34
32.21154022216797,2008,0,1,26
22.5,2008,1,1,29
15.865385055541992,2008,1,0,31
8.989903450012207,2008,0,0,32
14.423076629638672,2008,1,0,27
17.548076629638672,2008,1,1,34
7.692307472229004,2008,1,0,25
14.423076629638672,2008,0,1,28
9.615385055541992,2008,1,1,26
11.77884578704834,2008,1,1,31
12.820512771606445,2008,0,0,33
13.461538314819336,2008,1,1,31
7.211538314819336,2008,0,0,28
34.61538314819336,2008,1,1,31
6.474359035491943,2008,0,0,25
15.384614944458008,2008,0,0,31
34.61538314819336,2008,1,0,28
21.634614944458008,2008,0,0,28
28.846153259277344,2008,1,0,25
19.230770111083984,2008,1,1,29
16.66666603088379,2008,0,0,30
15.384614944458008,2008,1,1,34
18.028846740722656,2008,1,0,34
27.45098114013672,2008,1,0,28
12.019230842590332,2008,1,1,27
37.39316177368164,2008,1,1,33
6.25,2008,0,1,34
15.865385055541992,2008,0,1,34
19.230770111083984,2008,0,1,26
21.9780216217041,2008,0,0,26
31.25,2008,1,1,31
12.820512771606445,2008,0,1,31
16.483516693115234,2008,0,1,28
16.826923370361328,2008,1,1,26
18.453767776489258,2008,1,0,28
25.940383911132812,2008,1,0,25
9.615385055541992,2008,0,1,30
11.538461685180664,2008,0,1,32
22.115385055541992,2008,1,1,30
19.230770111083984,2008,1,0,34
17.30769157409668,2008,0,1,32
8.65384578704834,2008,0,0,33
11.057692527770996,2008,0,1,34
9.575416564941406,2008,1,0,28
14.126441955566406,2008,1,1,25
9.615385055541992,2008,0,1,34
21,2008,1,1,26
7.5,2008,0,1,25
19.230770111083984,2008,1,0,25
3.365384578704834,2008,0,1,34
14.423076629638672,2008,0,0,34
17.93269157409668,2008,1,1,30
11,2008,0,1,34
9.230769157409668,2008,0,1,34
29.80769157409668,2008,1,0,33
24.47552490234375,2008,1,1,32
9.615385055541992,2008,1,1,26
7.211538314819336,2008,0,0,27
21.634614944458008,2008,1,1,27
16.714881896972656,2008,0,0,28
13.636363983154297,2008,0,0,27
14.423076629638672,2008,0,1,30
6.072874546051025,2008,0,1,30
8,2008,0,0,29
11.681268692016602,2008,0,0,25
35.38461685180664,2008,1,1,30
18.509614944458008,2008,1,1,32
31.25,2008,1,1,28
24.038461685180664,2008,1,0,28
43.269229888916016,2008,1,0,31
13.186813354492188,2008,0,1,31
28.846153259277344,2008,1,0,25
37.912498474121094,2008,0,0,33
9.615385055541992,2008,1,1,30
9,2008,0,0,26
11.538461685180664,2008,0,0,32
27.884614944458008,2008,1,1,30
19.11437225341797,2008,1,1,26
24.038461685180664,2008,1,1,28
20,2008,1,0,32
16.66666603088379,2008,1,1,30
39.42307662963867,2008,0,0,33
10.09615421295166,2008,0,1,25
34.18803405761719,2008,1,0,29
8.65384578704834,2008,0,1,29
20.19230842590332,2008,1,1,26
14.423076629638672,2008,0,0,30
24.038461685180664,2008,0,0,29
12.019230842590332,2008,0,1,30
12.5,2008,1,1,26
19.27083396911621,2008,0,0,31
12.019230842590332,2008,0,0,28
29.380342483520508,2008,1,1,32
12.5,2008,0,0,33
8.861538887023926,2008,1,0,25
15.625,2008,1,0,34
16.826923370361328,2008,1,0,26
13.461538314819336,2008,0,0,34
14.529914855957031,2008,0,1,33
36.630035400390625,2008,0,0,34
18.18181800842285,2008,0,0,33
7.211538314819336,2008,0,1,27
19.230770111083984,2008,0,0,26
6.857142925262451,2008,0,0,26
25.510204315185547,2008,0,0,29
18.269229888916016,2008,0,0,30
29.80769157409668,2008,1,0,31
11.538461685180664,2008,0,0,32
16.826923370361328,2008,1,0,28
23.076923370361328,2008,0,0,25
26.22377586364746,2008,0,0,32
17.094017028808594,2008,0,0,26
22.478069305419922,2008,1,1,34
11.538461685180664,2008,0,0,32
28.846153259277344,2008,1,0,34
9.615385055541992,2008,0,0,32
16.66666603088379,2008,0,0,26
8.65384578704834,2008,0,1,30
18.491125106811523,2008,0,0,30
38.46154022216797,2008,0,0,33
16.346153259277344,2008,1,1,25
23.55769157409668,2008,1,1,32
13.31360912322998,2008,0,0,27
12.5,2008,0,1,33
14.423076629638672,2008,0,1,31
8,2008,0,0,25
19.230770111083984,2008,1,0,27
9.615385055541992,2008,0,0,34
22.504091262817383,2008,1,0,31
13.675213813781738,2008,0,0,27
17.30769157409668,2008,0,0,26
7.03125,2008,0,1,30
26.44230842590332,2008,0,0,29
15.702404022216797,2008,0,1,28
19.230770111083984,2008,0,0,28
