"","sex","age","mrd","educ","cworker","region","race","earnings","height","weight","occupation"
"10052",0,29,1,14,1,3,1,84054.75,68,170,5
"10053",0,49,3,12,4,2,2,28560.38671875,63,179,5
"10054",0,29,4,11,1,1,1,28560.38671875,59,86,5
"10055",0,41,1,12,1,2,1,49430.109375,67,130,5
"10056",0,58,4,12,1,3,3,33712.96875,60,135,5
"10057",0,27,4,16,1,3,2,18168.841796875,66,165,5
"10058",0,51,1,12,1,1,1,84054.75,62,170,5
"10059",0,47,1,16,3,3,2,33712.96875,66,145,5
"10060",0,39,5,14,4,3,2,19237.1953125,66,138,5
"10061",0,32,1,12,1,1,1,49430.109375,60,110,5
"10062",0,33,1,13,6,3,1,18168.841796875,67,210,5
"10063",0,42,1,14,1,1,1,84054.75,64,501,5
"10064",0,41,1,12,1,3,1,38925.3359375,66,158,5
"10065",0,30,6,16,1,1,1,28560.38671875,63,140,5
"10066",0,27,6,17,1,2,1,28560.38671875,61,92,5
"10067",0,60,3,15,4,2,4,19237.1953125,68,155,5
"10068",0,31,1,12,4,4,1,20305.509765625,63,180,5
"10069",0,43,4,16,1,3,1,28560.38671875,64,150,5
"10070",0,41,1,14,1,3,1,14021.39453125,72,175,5
"10071",0,51,4,12,2,3,1,33712.96875,65,180,5
"10072",0,35,1,12,2,2,1,49430.109375,70,170,5
"10073",0,58,1,16,4,4,1,33712.96875,65,160,5
"10074",0,61,1,12,1,3,1,8826.6513671875,63,220,5
"10075",0,48,4,11,1,1,1,44152.16015625,60,125,5
"10076",0,34,1,16,4,4,1,38925.3359375,64,138,5
"10077",0,51,1,14,1,2,1,84054.75,67,180,5
"10078",0,37,1,12,1,3,1,23362.873046875,59,109,5
"10079",0,38,1,15,1,4,1,84054.75,64,101,5
"10080",0,26,6,17,1,4,4,23362.873046875,63,108,5
"10081",0,25,1,12,1,3,3,44152.16015625,64,180,5
"10082",0,37,1,12,4,4,1,84054.75,62,150,5
"10083",0,29,1,12,1,3,3,84054.75,62,501,5
"10084",0,50,4,12,1,4,1,15081.9755859375,61,180,5
"10085",0,29,6,16,1,2,1,44152.16015625,64,118,5
"10086",0,33,1,12,4,1,2,23362.873046875,63,230,5
"10087",0,30,1,12,1,1,1,49430.109375,68,157,5
"10088",0,58,4,14,4,3,2,19237.1953125,66,221,5
"10089",0,29,1,16,1,2,1,84054.75,70,145,5
"10090",0,31,6,12,1,1,2,28560.38671875,62,230,5
"10091",0,54,1,16,1,3,1,84054.75,64,152,5
"10092",0,29,1,13,1,3,1,33712.96875,67,133,5
"10093",0,36,1,13,3,3,1,84054.75,67,501,5
"10094",0,31,6,16,1,2,1,16081.587890625,61,180,5
"10095",0,48,1,15,1,3,1,84054.75,63,200,5
"10096",0,54,5,12,1,1,1,10865.4287109375,65,145,5
"10097",0,49,1,13,4,2,1,49430.109375,64,196,5
"10098",0,30,6,13,2,3,2,23362.873046875,66,165,5
"10099",0,29,1,12,1,3,3,84054.75,60,165,5
"10100",0,29,5,12,1,1,2,20305.509765625,69,180,5
"10101",0,48,4,12,1,2,1,38925.3359375,62,130,5
"10102",0,52,1,16,1,4,1,84054.75,63,120,5
"10103",0,33,6,12,3,3,2,15081.9755859375,66,198,5
"10104",0,36,1,12,1,2,1,38925.3359375,65,114,5
"10105",0,56,1,12,4,2,1,49430.109375,62,110,5
"10106",0,33,4,12,2,4,1,33712.96875,65,120,5
"10107",0,57,1,12,1,1,1,84054.75,66,159,5
"10108",0,50,1,12,4,1,1,84054.75,62,130,5
"10109",0,28,5,14,1,4,2,19237.1953125,66,135,5
"10110",0,62,3,12,1,3,1,23362.873046875,67,195,5
"10111",0,41,4,13,1,3,1,23362.873046875,68,120,5
"10112",0,29,1,13,1,1,1,44152.16015625,64,120,5
"10113",0,46,1,12,1,1,1,49430.109375,67,146,5
"10114",0,49,1,12,1,3,1,49430.109375,62,160,5
"10115",0,35,3,11,1,3,1,49430.109375,63,145,5
"10116",0,55,1,12,1,1,1,84054.75,62,120,5
"10117",0,62,1,13,1,3,1,14021.39453125,63,165,5
"10118",0,44,1,13,3,2,1,28560.38671875,63,165,5
"10119",0,37,1,14,1,3,1,38925.3359375,64,110,5
"10120",0,33,1,14,1,3,1,49430.109375,64,120,5
"10121",0,52,1,12,1,3,1,84054.75,69,220,5
"10122",0,29,1,14,3,4,1,84054.75,64,135,5
"10123",0,27,1,12,1,4,1,28560.38671875,63,180,5
"10124",0,35,1,13,1,2,1,33712.96875,67,170,5
"10125",0,53,1,12,1,2,1,84054.75,62,175,5
"10126",0,28,1,16,1,1,1,49430.109375,66,132,5
"10127",0,48,1,12,1,3,1,44152.16015625,66,180,5
"10128",0,54,1,12,1,3,1,28560.38671875,62,135,5
"10129",0,49,1,17,1,3,1,84054.75,65,135,5
"10130",0,55,4,12,1,3,1,33712.96875,64,190,5
"10131",0,50,2,13,1,3,1,33712.96875,62,120,5
"10132",0,61,1,13,2,4,3,84054.75,63,200,5
"10133",0,36,6,13,1,2,1,15081.9755859375,70,155,5
"10134",0,32,1,13,1,4,1,84054.75,61,140,5
"10135",0,60,1,12,1,1,1,49430.109375,62,160,5
"10136",0,42,1,16,1,4,4,84054.75,63,129,5
"10137",0,32,1,12,1,1,1,84054.75,63,130,5
"10138",0,48,5,12,1,3,1,23362.873046875,64,140,5
"10139",0,38,5,12,4,2,2,38925.3359375,64,501,5
"10140",0,30,4,12,1,3,1,23362.873046875,67,130,5
"10141",0,36,1,12,3,4,1,84054.75,62,150,5
"10142",0,28,4,12,1,4,2,20305.509765625,68,160,5
"10143",0,33,1,12,1,3,1,84054.75,65,140,5
"10144",0,50,4,15,1,3,2,33712.96875,64,212,5
"10145",0,64,3,8,1,3,1,14021.39453125,65,185,5
"10146",0,35,1,13,2,3,1,84054.75,66,160,5
"10147",0,28,2,13,1,3,2,23362.873046875,69,160,5
"10148",0,30,6,12,1,4,1,17171.263671875,66,190,5
"10149",0,26,4,15,1,3,1,15081.9755859375,61,120,5
"10150",0,51,4,13,1,1,3,44152.16015625,65,501,5
"10151",0,34,1,14,1,1,1,38925.3359375,70,145,5
"10152",0,48,1,12,1,2,1,38925.3359375,62,138,5
"10153",0,42,1,12,1,2,1,49430.109375,69,150,5
"10154",0,29,1,12,5,2,1,84054.75,64,135,5
"10155",0,26,6,16,1,2,1,20305.509765625,66,115,5
"10156",0,42,1,12,1,2,1,84054.75,70,200,5
"10157",0,44,1,13,1,3,1,49430.109375,62,150,5
"10158",0,26,2,14,1,4,3,16081.587890625,62,110,5
"10159",0,34,1,13,1,3,1,33712.96875,66,130,5
"10160",0,27,6,12,4,2,2,20305.509765625,66,220,5
"10161",0,26,1,13,1,2,1,33712.96875,67,130,5
"10162",0,37,1,12,1,1,1,84054.75,63,180,5
"10163",0,62,3,13,1,4,1,23362.873046875,64,140,5
"10164",0,29,1,12,1,4,4,84054.75,64,125,5
"10165",0,39,1,12,1,2,1,17171.263671875,69,210,5
"10166",0,45,4,14,1,4,1,44152.16015625,65,140,5
"10167",0,40,5,12,1,3,1,23362.873046875,62,140,5
"10168",0,44,4,13,4,3,3,28560.38671875,59,120,5
"10169",0,27,1,12,4,3,1,84054.75,67,118,5
"10170",0,36,1,13,3,2,1,44152.16015625,65,115,5
"10171",0,38,1,12,3,3,1,23362.873046875,64,150,5
"10172",0,32,1,12,1,3,1,49430.109375,61,115,5
"10173",0,32,4,12,2,2,1,18168.841796875,59,185,5
"10174",0,50,1,12,1,3,1,28560.38671875,62,140,5
"10175",0,26,6,12,1,1,1,33712.96875,66,130,5
"10176",0,34,1,12,1,1,1,84054.75,66,120,5
"10177",0,62,1,13,1,4,1,84054.75,63,103,5
"10178",0,45,1,12,1,2,1,38925.3359375,66,190,5
"10179",0,32,4,12,1,3,3,14021.39453125,67,155,5
"10180",0,33,1,7,1,3,3,20305.509765625,63,125,5
"10181",0,36,6,12,1,3,2,11953.455078125,62,240,5
"10182",0,42,1,12,1,2,1,49430.109375,66,180,5
"10183",0,56,1,12,1,2,1,44152.16015625,60,138,5
"10184",0,36,4,12,1,2,1,38925.3359375,65,132,5
"10185",0,41,1,14,1,3,1,84054.75,67,250,5
"10186",0,38,4,15,1,2,2,49430.109375,63,135,5
"10187",0,30,1,12,1,4,3,23362.873046875,61,130,5
"10188",0,38,1,11,2,1,2,84054.75,65,170,5
"10189",0,50,1,12,1,1,1,38925.3359375,68,165,5
"10190",0,43,1,12,2,2,4,84054.75,59,174,5
"10191",0,47,1,12,4,1,1,84054.75,63,115,5
"10192",0,42,6,12,3,1,3,44152.16015625,61,140,5
"10193",0,43,1,12,1,2,1,44152.16015625,66,155,5
"10194",0,50,1,14,1,3,1,49430.109375,64,175,5
"10195",0,46,4,12,1,4,1,10865.4287109375,69,154,5
"10196",0,47,1,16,1,3,1,84054.75,64,115,5
"10197",0,34,6,14,3,1,2,23362.873046875,68,501,5
"10198",0,46,1,13,1,4,1,44152.16015625,63,140,5
"10199",0,35,1,14,1,1,1,44152.16015625,68,120,5
"10200",0,32,1,12,4,1,1,28560.38671875,65,210,5
"10201",0,48,3,12,1,1,1,12954.765625,61,122,5
"10202",0,33,1,18,1,4,1,38925.3359375,64,145,5
"10203",0,43,6,16,1,4,1,23362.873046875,61,170,5
"10204",0,44,1,12,1,2,1,84054.75,62,160,5
"10205",0,43,1,12,1,1,1,84054.75,61,143,5
"10206",0,27,1,14,1,2,1,23362.873046875,64,175,5
"10207",0,43,1,12,4,4,4,84054.75,65,160,5
"10208",0,38,4,12,1,3,2,33712.96875,66,129,5
"10209",0,45,6,12,1,3,1,11953.455078125,68,135,5
"10210",0,34,6,14,3,4,1,23362.873046875,67,125,5
"10211",0,35,1,14,1,4,1,38925.3359375,69,210,5
"10212",0,51,1,12,1,1,1,38925.3359375,63,165,5
"10213",0,38,4,12,4,3,3,7782.85400390625,62,110,5
"10214",0,40,4,14,1,2,1,16081.587890625,67,125,5
"10215",0,44,1,12,1,1,1,84054.75,65,135,5
"10216",0,30,3,14,6,4,3,28560.38671875,62,138,5
"10217",0,36,6,14,2,3,2,28560.38671875,65,190,5
"10218",0,47,5,14,1,3,1,8826.6513671875,60,114,5
"10219",0,49,4,12,2,4,1,49430.109375,66,130,5
"10220",0,44,6,17,3,4,4,38925.3359375,56,116,5
"10221",0,34,1,12,4,3,1,28560.38671875,69,164,5
"10222",0,56,3,12,1,4,1,28560.38671875,67,150,5
"10223",0,37,1,12,1,3,1,33712.96875,67,135,5
"10224",0,54,1,12,1,4,1,84054.75,62,150,5
"10225",0,49,1,12,1,3,1,19237.1953125,61,150,5
"10226",0,29,1,16,1,1,1,84054.75,64,120,5
"10227",0,34,5,12,4,3,2,7782.85400390625,68,200,5
"10228",0,53,1,12,1,3,1,84054.75,60,175,5
"10229",0,27,1,18,5,4,1,49430.109375,71,120,5
"10230",0,26,1,16,1,4,1,38925.3359375,69,125,5
"10231",0,41,1,14,1,2,1,38925.3359375,67,185,5
"10232",0,42,1,12,1,1,1,49430.109375,66,130,5
"10233",0,32,1,12,1,1,1,84054.75,62,125,5
"10234",0,36,4,12,2,4,1,38925.3359375,67,128,5
"10235",0,42,4,13,3,2,1,33712.96875,63,252,5
"10236",0,40,1,12,1,3,1,38925.3359375,62,125,5
"10237",0,38,1,17,1,4,1,19237.1953125,63,124,5
"10238",0,26,1,12,1,2,1,44152.16015625,65,160,5
"10239",0,39,1,12,1,2,1,84054.75,60,95,5
"10240",0,55,1,14,1,4,1,28560.38671875,66,135,5
"10241",0,62,4,12,1,2,1,19237.1953125,65,138,5
"10242",0,25,1,17,1,2,1,23362.873046875,68,170,5
"10243",0,28,1,14,1,1,1,49430.109375,66,123,5
"10244",0,38,1,14,1,3,3,33712.96875,59,205,5
"10245",0,53,4,13,1,3,1,28560.38671875,71,160,5
"10246",0,43,1,12,1,1,1,84054.75,66,140,5
"10247",0,50,1,12,1,2,1,84054.75,60,120,5
"10248",0,25,4,12,1,4,3,23362.873046875,62,160,5
"10249",0,49,1,12,1,2,1,33712.96875,58,112,5
"10250",0,32,1,12,2,2,1,49430.109375,63,125,5
"10251",0,39,1,17,1,4,1,84054.75,62,112,5
"10252",0,44,4,16,1,3,1,16081.587890625,64,126,5
"10253",0,55,1,14,4,4,3,28560.38671875,61,170,5
"10254",0,29,1,12,1,3,1,38925.3359375,62,100,5
"10255",0,31,1,14,1,2,1,84054.75,64,106,5
"10256",0,30,4,12,1,2,1,18168.841796875,63,130,5
"10257",0,59,4,9,1,2,1,49430.109375,68,180,5
"10258",0,53,4,12,1,2,1,19237.1953125,64,140,5
"10259",0,55,1,13,1,2,1,84054.75,69,150,5
"10260",0,39,1,12,1,3,1,23362.873046875,63,140,5
"10261",0,35,1,12,4,1,1,84054.75,65,135,5
"10262",0,28,1,14,1,2,1,44152.16015625,71,125,5
"10263",0,43,1,13,1,1,1,84054.75,62,280,5
"10264",0,50,1,12,1,1,1,38925.3359375,64,130,5
"10265",0,34,1,16,1,4,1,84054.75,64,130,5
"10266",0,26,1,16,1,4,4,12954.765625,61,122,5
"10267",0,61,1,11,1,4,1,33712.96875,64,125,5
"10268",0,44,3,13,1,4,1,38925.3359375,61,150,5
"10269",0,35,1,14,1,3,2,33712.96875,61,115,5
"10270",0,62,3,12,3,4,1,33712.96875,65,170,5
"10271",0,47,1,13,1,3,1,84054.75,68,170,5
"10272",0,50,1,16,1,3,3,12954.765625,63,165,5
"10273",0,56,1,12,1,2,1,84054.75,64,115,5
"10274",0,35,1,12,1,4,1,23362.873046875,64,132,5
"10275",0,50,1,12,1,2,1,84054.75,68,165,5
"10276",0,56,6,12,1,2,1,18168.841796875,66,134,5
"10277",0,39,1,13,1,2,1,38925.3359375,67,115,5
"10278",0,32,4,12,1,1,1,20305.509765625,64,115,5
"10279",0,35,4,14,1,3,1,28560.38671875,66,124,5
"10280",0,30,1,14,1,1,1,33712.96875,68,260,5
"10281",0,55,1,14,1,2,1,84054.75,66,155,5
"10282",0,47,1,12,1,4,1,28560.38671875,68,135,5
"10283",0,29,4,12,1,2,1,33712.96875,64,120,5
"10284",0,49,4,12,1,1,1,23362.873046875,66,124,5
"10285",0,51,4,12,1,1,1,20305.509765625,64,104,5
"10286",0,61,6,12,1,3,2,9857.505859375,63,214,5
"10287",0,35,6,13,3,3,2,17171.263671875,64,150,5
"10288",0,48,1,18,4,2,1,84054.75,65,200,5
"10289",0,51,1,14,1,4,1,49430.109375,62,140,5
"10290",0,43,1,13,1,4,1,84054.75,64,160,5
"10291",0,60,1,12,4,2,1,38925.3359375,65,155,5
"10292",0,31,1,13,1,1,1,33712.96875,64,147,5
"10293",0,28,4,14,1,1,1,23362.873046875,64,120,5
"10294",0,35,1,14,4,2,1,84054.75,66,140,5
"10295",0,47,6,13,1,3,2,23362.873046875,72,160,5
"10296",0,51,1,16,6,4,1,84054.75,67,135,5
"10297",0,42,1,12,5,3,1,84054.75,69,140,5
"10298",0,56,1,12,1,1,1,84054.75,62,170,5
"10299",0,38,1,16,6,2,1,84054.75,71,185,5
"10300",0,62,3,12,4,1,1,23362.873046875,65,115,5
"10301",0,26,4,12,1,3,1,17171.263671875,67,125,5
"10302",0,38,1,12,1,2,1,84054.75,64,145,5
"10303",0,32,1,12,2,3,3,84054.75,61,125,5
"10304",0,32,1,12,1,2,2,28560.38671875,60,171,5
"10305",0,46,4,12,4,4,4,23362.873046875,61,110,5
"10306",0,32,1,19,1,1,1,84054.75,66,200,5
"10307",0,51,1,14,1,4,1,33712.96875,64,150,5
"10308",0,31,1,12,1,4,1,38925.3359375,65,150,5
"10309",0,36,6,16,1,2,1,28560.38671875,68,172,5
"10310",0,36,1,12,1,3,1,44152.16015625,66,155,5
"10311",0,44,1,12,4,3,1,84054.75,58,80,5
"10312",0,49,1,12,1,2,1,38925.3359375,65,210,5
"10313",0,49,1,11,4,4,2,33712.96875,67,145,5
"10314",0,45,4,12,4,3,1,20305.509765625,68,190,5
"10315",0,43,1,17,1,2,1,84054.75,67,150,5
"10316",0,25,1,9,1,4,1,49430.109375,64,160,5
"10317",0,25,1,12,1,2,1,20305.509765625,66,140,5
"10318",0,48,4,14,4,2,1,33712.96875,65,165,5
"10319",0,38,1,14,3,4,1,49430.109375,66,170,5
"10320",0,43,1,13,1,3,1,84054.75,67,160,5
"10321",0,25,1,14,1,1,2,20305.509765625,63,140,5
"10322",0,45,1,12,5,2,1,84054.75,64,123,5
"10323",0,59,3,8,1,2,1,12954.765625,64,180,5
"10324",0,44,4,15,1,3,1,28560.38671875,60,125,5
"10325",0,38,1,12,3,4,1,28560.38671875,62,190,5
"10326",0,31,5,13,1,1,1,33712.96875,61,115,5
"10327",0,26,1,12,4,2,1,84054.75,66,145,5
"10328",0,33,1,13,4,3,1,20305.509765625,62,100,5
"10329",0,29,4,12,4,3,1,33712.96875,65,160,5
"10330",0,40,6,14,1,3,1,33712.96875,63,200,5
"10331",0,41,5,12,1,2,2,33712.96875,65,178,5
"10332",0,41,1,12,2,2,1,44152.16015625,71,215,5
"10333",0,43,5,14,4,2,2,23362.873046875,69,150,5
"10334",0,38,1,14,1,3,1,84054.75,67,138,5
"10335",0,57,3,12,1,3,1,33712.96875,66,230,5
"10336",0,31,1,14,3,1,1,84054.75,67,135,5
"10337",0,26,1,12,1,3,1,49430.109375,64,110,5
"10338",0,41,4,12,1,3,1,17171.263671875,68,125,5
"10339",0,28,6,16,1,2,1,49430.109375,67,115,5
"10340",0,40,1,12,6,3,1,17171.263671875,65,168,5
"10341",0,31,1,14,1,3,1,23362.873046875,65,148,5
"10342",0,64,1,12,5,2,1,49430.109375,61,170,5
"10343",0,65,1,13,3,2,1,28560.38671875,62,150,5
"10344",0,28,6,12,1,3,2,16081.587890625,67,150,5
"10345",0,61,1,17,1,2,1,84054.75,68,160,5
"10346",0,44,4,12,2,4,2,33712.96875,66,160,5
"10347",0,44,1,12,1,4,4,44152.16015625,60,137,5
"10348",0,31,6,14,1,1,2,49430.109375,64,300,5
"10349",0,30,1,1,1,4,3,38925.3359375,63,501,5
"10350",0,29,1,12,1,3,1,49430.109375,64,501,5
"10351",0,51,1,14,1,3,1,84054.75,64,160,5
"10352",0,26,6,13,2,4,1,12954.765625,61,120,5
"10353",0,56,1,12,2,2,1,84054.75,65,160,5
"10354",0,33,6,16,1,2,2,28560.38671875,67,135,5
"10355",0,29,1,12,4,3,1,38925.3359375,64,130,5
"10356",0,27,1,13,1,3,1,38925.3359375,65,140,5
"10357",0,44,1,12,1,2,1,84054.75,64,115,5
"10358",0,36,1,14,1,2,2,28560.38671875,64,180,5
"10359",0,55,4,12,1,2,1,16081.587890625,64,140,5
"10360",0,57,1,12,1,2,1,84054.75,68,175,5
"10361",0,39,1,15,1,4,4,33712.96875,59,115,5
"10362",0,65,3,12,1,3,1,23362.873046875,62,179,5
"10363",0,35,1,15,1,4,4,23362.873046875,59,115,5
"10364",0,36,1,11,1,1,1,84054.75,66,130,5
"10365",0,50,4,16,1,4,1,8826.6513671875,62,145,5
"10366",0,49,1,12,1,2,1,84054.75,64,180,5
"10367",0,50,1,12,1,1,1,44152.16015625,64,198,5
"10368",0,30,6,13,4,2,1,20305.509765625,67,200,5
"10369",0,43,5,16,1,4,1,38925.3359375,62,138,5
"10370",0,54,1,15,2,3,2,84054.75,64,200,5
"10371",0,40,1,14,3,3,2,38925.3359375,68,140,5
"10372",0,27,1,14,1,2,1,49430.109375,65,125,5
"10373",0,42,1,12,1,3,1,84054.75,70,230,5
"10374",0,40,1,12,1,4,1,84054.75,66,135,5
"10375",0,28,6,16,1,3,1,20305.509765625,62,140,5
"10376",0,28,4,12,1,1,1,23362.873046875,68,166,5
"10377",0,40,1,12,1,4,2,84054.75,68,160,5
"10378",0,44,1,12,1,3,2,84054.75,63,135,5
"10379",0,40,1,12,4,1,1,28560.38671875,63,120,5
"10380",0,33,1,12,1,1,1,44152.16015625,62,135,5
"10381",0,47,4,12,2,1,1,33712.96875,66,131,5
"10382",0,33,1,12,1,3,2,33712.96875,60,123,5
"10383",0,33,1,12,1,1,1,49430.109375,66,140,5
"10384",0,28,6,16,1,4,1,12954.765625,64,107,5
"10385",0,28,1,13,1,3,1,84054.75,62,175,5
"10386",0,45,4,12,1,2,1,20305.509765625,66,130,5
"10387",0,45,1,12,1,3,3,84054.75,59,102,5
"10388",0,37,1,16,3,4,4,84054.75,62,122,5
"10389",0,51,1,13,2,2,2,84054.75,64,175,5
"10390",0,40,1,12,1,3,1,28560.38671875,60,150,5
"10391",0,25,1,12,1,3,1,84054.75,65,125,5
"10392",0,30,4,14,3,3,2,23362.873046875,66,130,5
"10393",0,27,1,12,1,4,1,38925.3359375,64,125,5
"10394",0,47,1,12,1,3,1,84054.75,63,170,5
"10395",0,40,1,12,2,1,1,84054.75,58,95,5
"10396",0,43,1,12,1,4,3,33712.96875,61,170,5
"10397",0,35,1,12,1,1,1,84054.75,65,135,5
"10398",0,45,1,14,6,4,3,84054.75,66,190,5
"10399",0,57,3,14,1,4,1,28560.38671875,68,128,5
"10400",0,46,1,12,1,2,1,84054.75,64,125,5
"10401",0,56,1,13,1,2,1,84054.75,62,135,5
"10402",0,31,1,12,2,2,1,20305.509765625,63,130,5
"10403",0,57,1,13,1,4,1,84054.75,64,170,5
"10404",0,35,1,12,1,4,2,28560.38671875,66,135,5
"10405",0,58,1,12,1,4,1,84054.75,62,235,5
"10406",0,26,4,13,1,4,3,33712.96875,61,124,5
"10407",0,57,1,12,1,3,1,33712.96875,65,130,5
"10408",0,47,4,12,1,1,1,23362.873046875,65,155,5
"10409",0,42,1,9,1,2,3,38925.3359375,66,180,5
"10410",0,46,1,13,1,2,1,84054.75,63,117,5
"10411",0,38,6,14,1,3,2,23362.873046875,62,125,5
"10412",0,34,2,12,1,2,1,20305.509765625,67,260,5
"10413",0,60,4,12,1,2,1,14021.39453125,58,180,5
"10414",0,31,1,12,2,4,1,84054.75,61,143,5
"10415",0,31,1,12,1,3,2,49430.109375,65,118,5
"10416",0,58,3,12,1,1,1,28560.38671875,61,125,5
"10417",0,30,1,14,1,2,2,49430.109375,59,150,5
"10418",0,50,1,12,1,2,1,84054.75,67,145,5
"10419",0,42,1,12,1,3,1,84054.75,68,145,5
"10420",0,44,4,13,1,2,1,20305.509765625,62,501,5
"10421",0,28,4,12,2,4,3,23362.873046875,63,149,5
"10422",0,35,1,13,1,3,1,33712.96875,64,150,5
"10423",0,43,5,16,1,1,1,18168.841796875,66,190,5
"10424",0,28,1,14,1,2,1,33712.96875,68,140,5
"10425",0,46,1,14,4,1,1,33712.96875,67,122,5
"10426",0,33,4,12,1,3,2,7782.85400390625,66,150,5
"10427",0,30,1,14,1,4,1,84054.75,65,195,5
"10428",0,39,1,12,1,2,1,84054.75,68,135,5
"10429",0,30,1,12,1,4,1,28560.38671875,67,185,5
"10430",0,31,1,12,1,1,1,49430.109375,69,170,5
"10431",0,36,6,12,1,3,1,23362.873046875,66,145,5
"10432",0,46,1,12,1,2,1,84054.75,61,105,5
"10433",0,43,1,16,1,4,1,84054.75,67,145,5
"10434",0,34,4,12,1,2,1,17171.263671875,70,135,5
"10435",0,40,1,13,4,2,1,84054.75,66,190,5
"10436",0,32,1,13,1,1,1,33712.96875,62,135,5
"10437",0,43,1,12,1,1,1,44152.16015625,64,165,5
"10438",0,28,6,14,1,3,1,28560.38671875,64,115,5
"10439",0,45,4,12,4,4,1,33712.96875,65,130,5
"10440",0,40,1,13,1,3,1,28560.38671875,60,140,5
"10441",0,55,1,12,1,3,1,33712.96875,66,150,5
"10442",0,44,1,13,1,4,1,84054.75,64,150,5
"10443",0,36,4,12,1,2,1,33712.96875,64,135,5
"10444",0,35,4,12,2,4,2,33712.96875,66,142,5
"10445",0,43,1,12,1,1,1,23362.873046875,61,106,5
"10446",0,36,1,15,1,2,1,33712.96875,67,164,5
"10447",0,31,1,12,1,3,2,38925.3359375,60,220,5
"10448",0,41,1,12,1,1,1,84054.75,62,100,5
"10449",0,26,1,12,1,3,1,23362.873046875,69,149,5
"10450",0,58,1,16,1,1,1,84054.75,68,160,5
"10451",0,57,1,12,1,2,1,84054.75,67,140,5
"10452",0,61,1,12,1,1,1,84054.75,64,501,5
"10453",0,35,1,14,1,2,1,84054.75,67,143,5
"10454",0,49,1,13,1,4,1,84054.75,61,125,5
"10455",0,57,1,11,1,1,1,49430.109375,62,140,5
"10456",0,63,3,13,4,3,1,23362.873046875,63,150,5
"10457",0,31,1,12,1,3,1,33712.96875,57,80,5
"10458",0,42,4,13,1,2,1,20305.509765625,63,165,5
"10459",0,61,1,12,1,2,2,38925.3359375,67,150,5
"10460",0,31,1,16,1,4,1,84054.75,67,125,5
"10461",0,30,1,13,1,4,1,23362.873046875,66,120,5
"10462",0,27,6,18,1,1,4,20305.509765625,63,135,5
"10463",0,51,5,12,1,3,1,23362.873046875,65,128,5
"10464",0,42,1,15,1,3,1,44152.16015625,67,165,5
"10465",0,56,5,13,1,3,1,23362.873046875,68,165,5
"10466",0,28,1,12,2,1,1,49430.109375,65,250,5
"10467",0,40,1,12,3,1,1,49430.109375,63,123,5
"10468",0,27,1,14,1,2,1,49430.109375,65,190,5
"10469",0,54,1,13,1,4,1,84054.75,64,155,5
"10470",0,44,4,12,1,3,1,28560.38671875,62,118,5
"10471",0,27,1,12,1,2,1,44152.16015625,63,128,5
"10472",0,41,1,12,3,4,3,84054.75,60,103,5
"10473",0,54,1,12,1,1,1,84054.75,66,140,5
"10474",0,31,4,12,1,4,1,20305.509765625,70,120,5
"10475",0,46,4,13,2,3,1,33712.96875,67,120,5
"10476",0,49,4,12,1,2,1,28560.38671875,65,220,5
"10477",0,40,1,12,1,2,1,38925.3359375,65,130,5
"10478",0,47,1,12,3,1,1,33712.96875,64,156,5
"10479",0,25,1,11,1,4,1,44152.16015625,65,110,5
"10480",0,40,4,10,4,2,1,9857.505859375,61,155,5
"10481",0,55,4,17,1,1,1,38925.3359375,64,170,5
"10482",0,57,1,16,1,3,1,84054.75,66,125,5
"10483",0,26,1,13,1,3,1,33712.96875,62,115,5
"10484",0,53,3,12,1,2,1,10865.4287109375,63,125,5
"10485",0,32,6,12,1,3,1,28560.38671875,66,130,5
"10486",0,34,4,10,1,4,1,28560.38671875,62,178,5
"10487",0,35,4,13,1,2,1,17171.263671875,64,116,5
"10488",0,52,1,12,1,1,3,84054.75,65,120,5
"10489",0,27,1,12,3,3,3,38925.3359375,59,102,5
"10490",0,36,1,12,1,2,1,84054.75,67,130,5
"10491",0,28,1,12,1,4,1,84054.75,69,152,5
"10492",0,31,1,12,1,1,1,44152.16015625,71,165,5
"10493",0,51,1,16,1,4,1,84054.75,62,200,5
"10494",0,27,1,14,1,3,1,38925.3359375,71,145,5
"10495",1,29,1,14,1,3,1,38925.3359375,74,240,5
"10496",1,43,4,14,1,4,1,23362.873046875,71,185,5
"10497",1,52,4,12,1,3,1,33712.96875,68,180,5
"10498",1,30,6,12,2,4,1,84054.75,66,125,5
"10499",1,44,1,16,2,4,1,38925.3359375,67,155,5
"10500",1,28,1,16,1,1,1,49430.109375,69,200,5
"10501",1,52,4,10,1,1,3,33712.96875,64,160,5
"10502",1,27,6,15,1,1,1,28560.38671875,69,190,5
"10503",1,51,4,14,1,4,1,19237.1953125,70,196,5
"10504",1,33,4,13,1,3,1,12954.765625,61,110,5
"10505",1,45,6,12,1,4,1,49430.109375,66,200,5
"10506",1,33,6,14,2,3,1,33712.96875,74,183,5
"10507",1,29,1,12,1,1,1,28560.38671875,75,205,5
"10508",1,57,1,15,5,3,1,49430.109375,67,240,5
"10509",1,38,1,10,4,1,1,33712.96875,69,185,5
"10510",1,31,1,12,2,4,1,44152.16015625,70,145,5
"10511",1,30,1,12,1,3,3,84054.75,69,185,5
"10512",1,51,1,16,1,3,1,84054.75,69,200,5
